fips_code,county,state,customers_out,run_start_time
27053,Hennepin,Minnesota,1,2021-10-07 00:15:00
27053,Hennepin,Minnesota,1,2021-10-07 00:30:00
27053,Hennepin,Minnesota,1,2021-10-07 02:45:00
27053,Hennepin,Minnesota,1,2021-10-07 03:00:00
27053,Hennepin,Minnesota,1,2021-10-07 03:15:00
